/BIC/S2REPPER,/BIC/S2COMPANY,/BIC/S2QRT2,/BIC/S2COLUMN,/BIC/S2ROW,FISCVARNT,RECORDMODE,/BIC/S2FIGURE,Column1
1875,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0500           ,K4, ,-187521929.9
1876,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0510           ,K4, ,111839011.5
1877,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0520           ,K4, ,-573098461.7
1878,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0560           ,K4, ,-2490842.394
1879,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0600           ,K4, ,31015265.85
1880,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0650           ,K4, ,-125597471.7
1881,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0690           ,K4, ,1514024.346
1882,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0730           ,K4, ,6873511.35
1883,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0770           ,K4, ,8648780.136
1884,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0810           ,K4, ,0
1885,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0820           ,K4, ,9090431.052
1886,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0830           ,K4, ,-8648780.136
1887,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0840           ,K4, ,0
1888,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0850           ,K4, ,0
1889,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0880           ,K4, ,2105938.242
1890,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R0900           ,K4, ,162438182.3
1891,2018003,DUMMY5,S.02.01.02      ,GAC0020         ,R1000           ,K4, ,-25083747.61
1892,2018006,DUMMY5,S.02.01.02      ,C0010           ,ER0815          ,K4, ,1307483.4
1893,2018006,DUMMY5,S.02.01.02      ,C0010           ,GAR0040         ,K4, ,3423289.728
1894,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0030           ,K4, ,0
1895,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0040           ,K4, ,11926717.07
1896,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0060           ,K4, ,126696796
1897,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0070           ,K4, ,698446826.4
1898,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0090           ,K4, ,3423289.728
1899,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0130           ,K4, ,611397990.4
1900,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0140           ,K4, ,577197313
1901,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0150           ,K4, ,34200677.42
1902,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0180           ,K4, ,5524748.136
1903,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0200           ,K4, ,78100798.07
1904,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0210           ,K4, ,0
1905,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0220           ,K4, ,8230461.042
1906,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0230           ,K4, ,3433575.24
1907,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0260           ,K4, ,3433575.24
1908,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0270           ,K4, ,203229802.7
1909,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0280           ,K4, ,202233100.2
1910,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0290           ,K4, ,202290969.5
1911,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0300           ,K4, ,-57869.37
1912,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0310           ,K4, ,996702.564
1913,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0330           ,K4, ,996702.564
1914,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0360           ,K4, ,22920619.9
1915,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0370           ,K4, ,7303920.912
1916,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0380           ,K4, ,45407706.04
1917,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0410           ,K4, ,26683798
1918,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0420           ,K4, ,4370744.178
1919,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0500           ,K4, ,1158650968
1920,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0510           ,K4, ,569356351.7
1921,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0520           ,K4, ,567712821.9
1922,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0540           ,K4, ,550183828.6
1923,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0550           ,K4, ,17528993.33
1924,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0560           ,K4, ,1643529.762
1925,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0580           ,K4, ,1562098.866
1926,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0590           ,K4, ,81430.896
1927,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0600           ,K4, ,123673143.7
1928,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0610           ,K4, ,0
1929,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0630           ,K4, ,0
1930,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0640           ,K4, ,0
1931,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0650           ,K4, ,123673143.7
1932,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0670           ,K4, ,120239819.9
1933,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0680           ,K4, ,3433323.768
1934,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0690           ,K4, ,5922500.82
1935,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0710           ,K4, ,5806162.788
1936,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0720           ,K4, ,116338.032
1937,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0770           ,K4, ,164797063.9
1938,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0810           ,K4, ,1307483.4
1939,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0820           ,K4, ,23502229.68
1940,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0830           ,K4, ,16649788.75
1941,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0840           ,K4, ,6716232.684
1942,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0850           ,K4, ,22766210.73
1943,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0870           ,K4, ,22766210.73
1944,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0880           ,K4, ,1036236.396
1945,2018006,DUMMY5,S.02.01.02      ,C0010           ,R0900           ,K4, ,935727241.7
1946,2018006,DUMMY5,S.02.01.02      ,C0010           ,R1000           ,K4, ,222923725.8
1947,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,ER0815          ,K4, ,1307483.4
1948,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,GAR0040         ,K4, ,3423289.728
1949,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,GAR0050         ,K4, ,273031294.2
1950,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0010           ,K4, ,0
1951,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0020           ,K4, ,59314949.15
1952,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0030           ,K4, ,10347597.78
1953,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0040           ,K4, ,0
1954,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0050           ,K4, ,0
1955,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0060           ,K4, ,126696796
1956,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0070           ,K4, ,738604162.7
1957,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0090           ,K4, ,3423289.728
1958,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0130           ,K4, ,651555155
1959,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0180           ,K4, ,5524919.886
1960,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0200           ,K4, ,78100798.07
1961,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0210           ,K4, ,0
1962,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0220           ,K4, ,8230461.042
1963,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0230           ,K4, ,3433575.24
1964,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0270           ,K4, ,226349227.9
1965,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0280           ,K4, ,226287826.7
1966,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0310           ,K4, ,61401.24
1967,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0360           ,K4, ,113416383.2
1968,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0370           ,K4, ,7303920.912
1969,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0380           ,K4, ,45407706.04
1970,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0410           ,K4, ,26683798
1971,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0420           ,K4, ,4836794.31
1972,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0500           ,K4, ,1370625372
1973,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0510           ,K4, ,678009545.6
1974,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0600           ,K4, ,159514171.6
1975,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0690           ,K4, ,7810244.598
1976,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0730           ,K4, ,7067859.168
1977,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0770           ,K4, ,174995024.2
1978,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0810           ,K4, ,1307483.4
1979,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0820           ,K4, ,30307473.64
1980,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0830           ,K4, ,6451828.422
1981,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0840           ,K4, ,6716232.684
1982,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0850           ,K4, ,22766210.73
1983,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0880           ,K4, ,2648004.048
1984,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R0900           ,K4, ,1097594078
1985,2018006,DUMMY5,S.02.01.02      ,GAC0010         ,R1000           ,K4, ,273031294.2
1986,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,ER0815          ,K4, ,0
1987,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,GAR0040         ,K4, ,0
1988,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0010           ,K4, ,0
1989,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0020           ,K4, ,-59314949.15
1990,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0030           ,K4, ,-10347597.78
1991,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0040           ,K4, ,11926717.07
1992,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0050           ,K4, ,0
1993,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0060           ,K4, ,0
1994,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0070           ,K4, ,-40157336.32
1995,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0090           ,K4, ,0
1996,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0130           ,K4, ,-40157164.57
1997,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0180           ,K4, ,-171.75
1998,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0200           ,K4, ,0
1999,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0210           ,K4, ,0
2000,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0220           ,K4, ,0
2001,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0230           ,K4, ,0
2002,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0270           ,K4, ,-23119425.17
2003,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0280           ,K4, ,-24054726.5
2004,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0290           ,K4, ,202290969.5
2005,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0300           ,K4, ,-57869.37
2006,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0310           ,K4, ,935301.324
2007,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0330           ,K4, ,996702.564
2008,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0360           ,K4, ,-90495763.31
2009,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0370           ,K4, ,0
2010,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0380           ,K4, ,0
2011,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0410           ,K4, ,0
2012,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0420           ,K4, ,-466050.132
2013,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0500           ,K4, ,-211974404.8
2014,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0510           ,K4, ,108653193.9
2015,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0520           ,K4, ,-567712821.9
2016,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0560           ,K4, ,-1643529.762
2017,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0600           ,K4, ,35841027.95
2018,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0610           ,K4, ,0
2019,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0650           ,K4, ,-123673143.7
2020,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0690           ,K4, ,1887743.778
2021,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0730           ,K4, ,7067859.168
2022,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0770           ,K4, ,10197960.33
2023,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0810           ,K4, ,0
2024,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0820           ,K4, ,6805243.962
2025,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0830           ,K4, ,-10197960.33
2026,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0840           ,K4, ,0
2027,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0850           ,K4, ,0
2028,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0880           ,K4, ,1611767.652
2029,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R0900           ,K4, ,161866836.4
2030,2018006,DUMMY5,S.02.01.02      ,GAC0020         ,R1000           ,K4, ,-50107568.36
2031,2018009,DUMMY5,S.02.01.02      ,C0010           ,ER0815          ,K4, ,1141012.8
2032,2018009,DUMMY5,S.02.01.02      ,C0010           ,GAR0040         ,K4, ,3311472.702
2033,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0030           ,K4, ,0
2034,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0040           ,K4, ,11926717.07
2035,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0060           ,K4, ,125901415.6
2036,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0070           ,K4, ,679143656.5
2037,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0090           ,K4, ,3311472.702
2038,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0130           ,K4, ,618928709.8
2039,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0140           ,K4, ,585400427
2040,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0150           ,K4, ,33528282.73
2041,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0180           ,K4, ,0
2042,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0200           ,K4, ,56903474
2043,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0210           ,K4, ,0
2044,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0220           ,K4, ,9088384.932
2045,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0230           ,K4, ,3463349.208
2046,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0260           ,K4, ,3463349.208
2047,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0270           ,K4, ,201173521.2
2048,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0280           ,K4, ,199642487.8
2049,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0290           ,K4, ,199671432.6
2050,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0300           ,K4, ,-28944.78
2051,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0310           ,K4, ,1531033.38
2052,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0330           ,K4, ,1531033.38
2053,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0360           ,K4, ,23241928.1
2054,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0370           ,K4, ,9238211.202
2055,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0380           ,K4, ,42852166.44
2056,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0410           ,K4, ,21173915.56
2057,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0420           ,K4, ,4820213.61
2058,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0500           ,K4, ,1132023479
2059,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0510           ,K4, ,574296647.6
2060,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0520           ,K4, ,573248843
2061,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0540           ,K4, ,555688901.6
2062,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0550           ,K4, ,17559941.41
2063,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0560           ,K4, ,1047804.618
2064,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0580           ,K4, ,997321.8
2065,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0590           ,K4, ,50482.818
2066,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0600           ,K4, ,122838964.5
2067,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0650           ,K4, ,122838964.5
2068,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0670           ,K4, ,119405640.7
2069,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0680           ,K4, ,3433323.768
2070,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0690           ,K4, ,7927636.284
2071,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0710           ,K4, ,7811298.252
2072,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0720           ,K4, ,116338.032
2073,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0750           ,K4, ,26945389.91
2074,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0770           ,K4, ,162603182.8
2075,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0810           ,K4, ,1141012.8
2076,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0820           ,K4, ,24954147.89
2077,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0830           ,K4, ,14534482.88
2078,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0840           ,K4, ,7900715.562
2079,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0850           ,K4, ,22778909.91
2080,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0870           ,K4, ,22778909.91
2081,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0880           ,K4, ,1169491.866
2082,2018009,DUMMY5,S.02.01.02      ,C0010           ,R0900           ,K4, ,967090582
2083,2018009,DUMMY5,S.02.01.02      ,C0010           ,R1000           ,K4, ,164932897.3
2084,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,ER0815          ,K4, ,1141012.8
2085,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,GAR0040         ,K4, ,3423289.728
2086,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,GAR0050         ,K4, ,198046668.8
2087,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0020           ,K4, ,52741494.28
2088,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0030           ,K4, ,10112376.32
2089,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0040           ,K4, ,0
2090,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0050           ,K4, ,0
2091,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0060           ,K4, ,125901415.6
2092,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0070           ,K4, ,707745215
2093,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0090           ,K4, ,3423289.728
2094,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0130           ,K4, ,647418451.3
2095,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0180           ,K4, ,0
2096,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0200           ,K4, ,56903474
2097,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0210           ,K4, ,0
2098,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0220           ,K4, ,9088384.932
2099,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0230           ,K4, ,3463349.208
2100,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0270           ,K4, ,221903337.2
2101,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0280           ,K4, ,221485684.2
2102,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0310           ,K4, ,417652.95
2103,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0360           ,K4, ,98399079.25
2104,2018009,DUMMY5,S.02.01.02      ,GAC0010         ,R0370           ,K4, ,9238211.202
